"","s161_P3_258","s180_P2_392","s201_P2_195","s217_P2_360","s220_P3_264","s243_P2_408","s259_P1_379","s282_P2_631","s284_P2_534","s295_P2_794","s306_P2_685","s332_P2_760","s358_P2_865","s359_P2_950","s364_P2_972","s486_P3_279","s697_P2_870","s732_P2_199","s735_P2_479","s738_P2_114"
"STAB1",0.000458804735706976,0.000344472312762817,0.00071545294815526,0.000674829429068624,0.000275282841424186,0.000615132205579252,0.000543213478046262,0.000209428619201646,0.000327717668362126,0.000206068258527757,6.62492623394245e-05,0.000535206471293096,0.00130431632008126,0.000187614384629749,0.00134810177105562,0.000449883700507241,0.00020973930775176,0.000393682643157505,5.96213550377302e-05,0.000100832123530067
"STAB2",0,0,0,0,0,0,3.13541472946238e-06,0,0,0,0,0,0,0,0,3.20429074487036e-06,1.10279436393509e-05,4.56884458270634e-06,0,3.20429074487036e-06
"STAMBP",0.000591602504226021,0.0003921108589358,0.00283119187566181,0.000464681092815869,0.000559044415686496,0.000570859569863883,0.00145506354991562,0.000935106869471496,0.000429416828850909,0.000614287648025437,0.00205925698146964,0.00133476643909798,0.000599413991661954,0.000555820866971243,0.0009117170344408,0.000432127246092378,0.00140388536446753,0.000515472406004536,0.00154584057066081,0.000238722890153904
"STAMBPL1",0.000497472417929368,0.000241132755394243,5.09151509311085e-05,7.45089360517644e-05,0.000798336579860962,0.000183939833026166,0.000104376059408772,0.000311186571420194,1.78732070118126e-05,0.000168482704200438,0.000129833634874327,0.00179350240826273,0.000570718309697694,0.000154572833970165,0.000535880690671144,0.000241058322520414,0.000248735464247725,0.000278715218421118,2.54575754655543e-06,8.76575718256052e-06
"STEAP1",0.0116081774080941,0.00331989474642655,0.00396504528033415,0.000110252068212764,0.0124352028899537,0.00620794386226004,0.00190443464645451,0.000310271531166646,0.00140297971776147,0,0.000638834422652659,0.00930684542250063,0.00189371095942713,0.00775902041381609,0.00726002896570093,0.000695098304718373,0.0020839749606425,0.0012762995497469,0.00249396674397294,0.000810414683917638
"STEAP2",0.02053358244833,0.00639260680077086,0.00491407020932955,0.000893790979731757,0.0340611884557772,0.0100374394566776,0.00376085593737351,0.00152689292370842,0.00133396796299185,0,0.00126341007386361,0.0503326473022876,0.00456694708727341,0.0196039285274475,0.0181651925154925,0.0136540475569266,0.00606984549099348,0.00317433395477463,0.00700017325809315,0.00945930028259137
"STEAP3",0.000818392510136434,0.000217262110223428,0.00195375459710129,0.000583082512096026,0.00214397193327517,0.000387968053970407,0.000976499688462301,0.000596078407610796,0.00124789782144304,0.000499555056159991,0.00119475831952619,0.0029266739371402,0.00188234261610705,0.000203960348373014,0.000567211889805145,0.00146769059356755,0.0015262966472432,0.000359147569961177,0.000352240732170398,0.000141222064593837
"STEAP4",0.145014414642758,0.010298573745644,0.0745137013844302,0.00920293700956048,0.0723119596935739,0.0130639982561451,0.0133070255703896,0.015099457138252,0.0049663234868167,0.257382469061134,0.00118636186363057,0.0010745944412361,0.000167103976143195,0.0138940059321255,0.0432360947122155,0.00198386666074358,0.000554785200795406,0.0182697309493026,0.000204317876514154,0.00750838423684201
"STIM1",0.00481250751905891,0.00089260205181057,0.00394252249014796,0.00354736205579322,0.00720008677858665,0.00142195232496771,0.00239288094697607,0.00728120781615935,0.00277212342701226,0.00292618237854422,0.00095898123195153,0.00568070517859383,0.00647471636098971,0.000822746239060178,0.00290022169233159,0.00279675034917573,0.00513771526131944,0.00150423160592791,0.00235717029401042,0.00422579955985133
"STOM",0.00465657083080619,0.00161547428516502,0.00699867709778636,0.000970499334242163,0.00371445098904047,0.00173381717123858,0.00205220950064129,0.00597998854481568,0.00983862903376441,0.00761408446724927,0.000959618481401382,0.00356191030855215,0.00409405735511171,0.00521223783267161,0.00280501136152449,0.00442224369630879,0.0103743190862305,0.00263098517315222,0.000284782851870849,0.00435686733206575
"STOML3",0,0.000147567820988988,6.01775786823212e-05,0,1.71427013588219e-05,0,2.67455905254761e-05,6.93904632782297e-06,3.42854027176437e-05,0,0,0,5.71423378627395e-06,0.000167243530454187,2.00591928941071e-05,0,0,9.83785473259921e-06,2.67455905254761e-05,3.46952316391148e-05
"STRA6",4.32111968714748e-06,0.000966389415976903,0.000456067429699562,6.35776543783376e-05,2.16055984357374e-06,0.000713014358439594,0.000670252943242676,0.00133513392082781,2.16055984357374e-06,0,0.000817965244086949,0.000251131734794433,0.0020979036081101,2.24219761897746e-06,0,0.00074385855622655,0.000617946041980212,8.96879047590983e-06,6.09339321761751e-05,0
"STRC",0,2.1169808439419e-06,3.11230158994775e-06,1.99793173397298e-07,3.40488845840946e-07,5.57344671507302e-06,6.22460317989551e-06,1.74299564471803e-06,2.2901279771262e-06,2.71566191191933e-06,5.04037242492039e-06,7.99172693589193e-07,5.10733268761419e-07,6.53393736563727e-06,0,3.99586346794597e-07,8.51222114602365e-07,5.60038504086254e-06,3.81451463617972e-06,2.19792470054368e-06
"STT3A",0.00290423851010032,0.00111084916992895,0.00272501974682284,0.00158493454429952,0.00280107110441742,0.0013925524529309,0.00214775685906468,0.00219659609245448,0.0024773238430926,0.00196690586882469,0.00290507191204066,0.00407969499467953,0.00288604509799111,0.00201872330860239,0.00253918629898791,0.00103956228687655,0.00221390514151116,0.0020128284927961,0.000685577727717776,0.000789218179398315
"STX1A",0.000944203364778475,8.68424854589726e-05,0.000414862652079567,7.73579043571078e-05,0.000289522123259297,0.000704913409315281,0.000132675231265706,0.000195989439509158,0.000256517839141535,6.53277495468377e-05,0.000573411573877079,0.0005890476608892,0.000192388023082034,0.000128699969632689,0.000625018871447782,0.000155172171875641,0.000147735000440772,3.36418350959763e-05,0.000149512189548156,0.000224748557933621
"STX2",0.00237355380234919,0.000290423002708313,0.00357914894683889,0.000739993683740934,0.00678040006986206,0.000488035437906113,0.000332119226598563,0.00103447568810882,0.000606151121973912,0.000892236567460256,0.00144455741277822,0.00493888142081131,0.00876839071433083,0.00094912413384195,0.00136072149150091,0.00452043978043001,0.0051746164202194,0.000323360903643314,0.00134782365745825,0.00226149977071964
"STX3",0.0129004959111786,0.00822494769432012,0.011368614896853,0.00867120542148439,0.00711025409413365,0.00614794070080494,0.00244644734508474,0.00455035938844729,0.0042355024888286,0.0146079300592639,0.00378888349418845,0.0121740810762124,0.00964414193888508,0.00865545459843054,0.0140801026762405,0.00246407372045018,0.00421120152117749,0.00981857851479904,0.00454562874594632,0.00243662461446721
"STX4",0.0195272883727066,0.00626137387001516,0.0104172949526872,0.00836470457772903,0.0142696682926611,0.00944910162343054,0.00590770878090027,0.00590394706775052,0.0128960951123362,0.0186167156522935,0.00300198641662621,0.00879255640144338,0.0137365158509572,0.00918282237777892,0.00924657085078703,0.00602189832797286,0.0219309120704033,0.00378116528825303,0.00338415671036972,0.00262564021356095
"STX6",0.000947767843813402,0.000380278014732386,0.00112579461001326,0.000214035535406379,0.00111148397384412,0.00048750442852023,0.000630301702788777,0.00110400746623301,0.00108773920196498,0.00109026324244015,0.000414758552383915,0.000606741177489137,0.00100395582208041,0.00093957270090899,0.000364931174047256,0.000375483546229528,0.0018023128287784,0.000878763148525026,0.000474649247779204,0.000299433082835847
"STYK1",0.000493347775611404,0.000725817357449845,0.000670704994045026,0.000455205593123003,0.00116289118536974,0.000725817357449845,0.000459361859562454,0.000641426063036959,0.000643114064636294,0.00323454363816037,0.000199115026578402,0.00172676974909638,0.00107259092286944,0.00208067642468956,0.00113879822218525,0.000112860890856943,0.00119383554361679,0.000200995575909188,9.9557513289201e-05,3.00962375618515e-05
"SUCNR1",0,9.03901034915948e-05,0,4.01080266412081e-05,0,0,0,0,0.00604559147256628,9.03901034915949e-06,1.53755401809491e-05,0,0.000279457232938349,0.000207897238030668,0,0,1.86304821958899e-05,0,0,0.0462110065812512
"SUCO",0.013798520104035,0.00984828472150981,0.0290040665481189,0.00913296559781215,0.0250203916543689,0.0183363673776291,0.00932358234386509,0.032424307021279,0.00902752100968821,0.0376833859782474,0.0161603982977831,0.0357445017384938,0.0134739210958176,0.0235771204935583,0.0192956445640804,0.0135432621688268,0.00391356162737611,0.0210201831272714,0.00632800348440832,0.00818842584264278
"SULF1",0.000299175764775306,0.000559673926453351,0.000653951247115038,0.000524619147936664,0.000324529643146095,0.00188630841878722,0.00178350340122283,0.0320979284972527,0.000324524572370421,0.000191740141470129,0.000219971364495486,0.000827568233364879,0.000836677986236027,0.000326471274931802,0.00148030782301495,0.00257136533609593,0.00011155706483147,0.000601131254338784,7.13401360489132e-05,0.000169947047923145
"SULF2",0.000125770724879512,0.00067465982477877,0.000495855309385871,0.000311203426885809,6.3823949938857e-05,0.00044832233517557,0.00437627338843878,0.000249404164809195,6.75782999352604e-05,0.000152342541079077,7.27861004603114e-05,0.000267061096831084,0.000217752299791395,0.000154518863094492,0.000750606660996961,0.000145669689180592,0.00421425599378777,0.000119697710847846,7.73306826078021e-05,1.98640485246261e-05
"SUSD1",0.000295686655679587,0.00024349865848205,0.000504107681519087,0.00011331917260327,0.000247751501793048,3.39868645779599e-05,0.000130406234215362,0.000414084945703956,3.09215013300452e-05,0.000243960041808033,0.000223831596041293,0.000413141095361525,0.000299175163238732,0.000121708358774136,0.000856399150071036,0.000344579504304089,0.000144568459744384,0.000111698994369184,0.000220912053484233,5.99644789839013e-05
"SUSD2",0.000289566138088776,0.000359143147462612,0.00213664801689335,0.0225334735968621,0.00181155401023832,1.46589039780658e-05,0.000956663024512982,0.00139763705723215,3.88442380362993e-05,0.016112979299266,0.00533189648303785,0.00113785321759792,4.23755324032355e-05,0.00808072081790876,1.81071865838419e-05,0.00186072772976413,6.0032004237917e-05,0.00353044676935137,0.00370520417976967,0.000187044364536645
"SUSD3",1.02061870679608e-06,9.56639828010039e-06,0.000260986577194232,0.000117253706059404,2.95979424970862e-05,8.69672570918217e-07,1.89808419777623e-05,4.37217209035067e-05,3.06185612038823e-06,3.91352656913198e-05,5.69425259332869e-05,0.000399457540982038,7.65464030097058e-05,8.69672570918217e-07,0.000239633129969249,5.76331775546224e-05,7.14433094757254e-05,3.47869028367287e-06,7.59233679110492e-05,1.39114566511158e-05
"SUSD4",0.000115492805678801,0.000349710583659046,0.00369823895877082,0.00152693600085242,7.21845073931544e-05,0.00067502275450467,0.00319465796970814,0.00078911428135752,1.44369014786309e-05,0.0126502598643926,0.000248063841032246,0.000211664017301671,0.000748312726642367,0.00131344788978921,2.28980245720183e-05,0.00121860934232904,0.000940804746357446,0.00979189634245329,0.000715563267875572,0.00115079465717414
"SUSD6",0.00126807463298982,0.00293678104346676,0.00268497162249709,0.00186232646007257,0.00182128566267943,0.00479817719367504,0.00294181083468983,0.00327980260426088,0.00111936683824601,0.00338275246596339,0.00157018014829884,0.00168308124487304,0.00214279467019384,0.00366809007685486,0.00133519959246294,0.00207098110257535,0.00362281378858422,0.00230147309837465,0.00281612356063807,0.00135249591928284
"SV2A",0.000153076558153389,2.89732236735421e-06,0.000238597931590542,6.09598099381162e-06,9.63527574163461e-05,6.76041885715983e-06,7.95326438635141e-06,0.000312249693127462,1.55407673252171e-06,5.79464473470843e-05,0,1.35466244306925e-06,1.55407673252171e-06,4.73229320001188e-05,0.000491776847889395,0.000608243436938093,3.57437648479994e-05,9.65774122451405e-07,0.000113996789537703,3.31892298551966e-05
"SV2B",0,2.60904315947569e-06,0,3.21580105767894e-07,0,1.63065197467231e-07,4.16065818976235e-07,0,0,1.63065197467231e-07,0,0,3.36096889021154e-07,0,0,0,3.36096889021154e-07,0,2.91246073283364e-06,1.60790052883947e-07
"SV2C",0,8.52560801601845e-05,5.03870944063779e-06,1.04581989192485e-05,0,9.26696523480266e-05,2.26741924828701e-05,0.000130727486490606,0,0,2.5193547203189e-06,0,0,0,0,0,9.04283100643705e-05,0,2.5193547203189e-05,0
"SVIL",0.137905517711148,0.0359696542266733,0.143359046972361,0.0219374008206394,0.125726785861224,0.0135288793801659,0.020585070031591,0.0961344889488085,0.0162485837883051,0.0454072653638388,0.0326224193648453,0.14619973125867,0.0606285359794327,0.0527439633420994,0.0885797239108166,0.053621327921671,0.101165448579185,0.0272744657052538,0.0271955750044234,0.017537232175638
"SVOP",0,0,0,9.81124716941949e-06,0,0,0,1.9622494338839e-06,0,0,0,0,0,0,1.19142305318097e-06,9.81124716941949e-07,0,0,0,0
"SVOPL",7.48608869605238e-06,3.46008235082064e-05,3.27594177661248e-06,1.78745815579134e-05,1.49721773921048e-05,0,3.27594177661249e-05,0.000232369560252874,3.74304434802619e-06,0.000180693189431744,0,0,3.74304434802619e-05,1.15336078360688e-05,3.27594177661248e-06,1.3405936168435e-05,0.000119777419136838,0.000186459993349779,3.6033721571849e-05,1.78745815579134e-05
"SYK",0.00203697080023815,0.0014440839833997,0.00177810192345216,5.48172133103666e-06,0.000963678914477483,0.000355638840314169,0.000700432365740899,0.00165008826450392,0.000652240749166386,0.000324279904494883,0,0.000972819766813899,0.000796949878870296,0.00097640322891866,0.0012153869866488,7.30896177471554e-06,0.00279980812332295,0.0006015990898973,0.000227066563727656,0.000428792424116645
"SYMPK",0.00509113402889257,0.0019533065414871,0.0039826915191882,0.00258154961779386,0.00452020785730666,0.00266436316725667,0.00267483282903755,0.01128881505474,0.00465200641181402,0.0024468641331949,0.00222260579422616,0.00643198678200007,0.00928666501450704,0.00472434880227734,0.00861096087618672,0.0130158863340702,0.0088409525600227,0.00220636039360737,0.00227967903079433,0.00365112305934615
"SYNE2",0.00534904370161626,0.0141806736969896,0.00300813473819355,0.010568669452288,0.00710538459546665,0.0019380577225717,0.0135277254606841,0.0205532044493403,0.0281906722861743,0.017312277944474,0.0142151706808794,0.00575271204240721,0.00917522460242439,0.0113567389484776,0.00388854489432025,0.00406615168782309,0.0151406491621878,0.0085743892940596,0.0235880349478749,0.00222769283804135
"SYNPR",0,0,0,0.000761695183457435,0,0,0,0.000149510460413396,0,0,0,0,0,0,9.6482993662981e-06,1.41428813904564e-05,0,0,0,0
"SYPL1",0.006056570999104,0.00241493469848185,0.0105888645217368,0.0011821148295148,0.00699895984252345,0.00126608689928643,0.0047254476439766,0.00352978764533927,0.00373285423577538,0.00294338330638951,0.0025544670774446,0.00612492403588375,0.00292096979919147,0.0028998377745271,0.00838249166978116,0.00414111014415949,0.00974093967237491,0.00166787881723831,0.00436341793898107,0.00106634626328445
"SYT15",5.61906907025666e-05,0.000573574476889083,0.000128777073998873,0.000506193076860682,0.000301696680248072,1.97300456603384e-05,8.41904886089554e-05,0.00015843362833043,4.72445597409233e-05,0.00404683567890375,0.000165369574872091,0.000116447330059566,0.000310867517795879,0.000143799292633284,0.000118871145229729,0.000289009629189517,7.02208081761642e-05,4.35645517144579e-05,3.52254827030763e-05,6.02344718150497e-05
"SYT4",0,0,0,0,0,0,0,0,0,0,2.37995046531816e-06,0,0,0,0,0,0,0,0,0
"SYT6",0,0,0,0,0,2.32191062414266e-06,0,7.04038216695094e-06,0,0,0,0,0,0,3.63187330614673e-07,3.91132342608386e-07,0,0,1.08956199184402e-06,7.82264685216771e-07
"SYT8",0.00142153173832026,0.000275698334595582,0.000123858137982526,0.000214886103210431,0.00142153662332584,0.000776049967688845,0.0105176123729812,0.00100703501377072,0.00854387475669035,0.000183798889730388,0.0192517289901931,0.000151320704809824,0.000586200669412717,0.00455412804554183,0,0.000779504090157252,0.000254020290078844,8.1688395435728e-05,4.45871461878617e-05,0
"SYTL1",7.74409801733e-05,0.00029558683978247,0.000395942400644629,9.34631899950812e-05,0.000131899731388108,0.000224502414104527,0.000209913209931214,0.000207596813311724,0.000183717688046927,0.000395186080924767,0.000118075507787558,0.00011056698537933,0.000124686751196663,0.000137753133323316,0.000117066982461638,0.000176677889037521,0.000238770430344483,2.32938664490355e-05,0.000197466433060292,1.14021847354161e-05
"SYTL2",0.00763915847971756,0.0024402040611084,0.00259521722376474,0.00137949104055459,0.00663451100360024,0.00266148134863149,0.0016381032966668,0.00167412930698237,0.000356132851344817,0.00127193976548565,0.00198638938731446,0.000770718166157447,0.00535517298319841,0.00897118458746746,0.00196305766375736,0.000550235069894617,0.000777520452645768,0.00146072069410975,0.000124984115313638,0.00106730177411014
"TAAR1",0,1.49193829366567e-05,0,0,0,0,0,0,5.84722900487559e-06,0,5.76564635202083e-06,0,5.84722900487559e-06,0,0,0,0,0,0,0
"TACR1",3.38470437745506e-05,1.64216779657003e-05,2.1861084313846e-05,2.88649925177873e-05,1.76593271867221e-05,6.56867118628011e-05,4.91874397061536e-05,0.000119684115317655,2.50173801811896e-05,1.14237759761393e-05,3.64351405230767e-06,0.000335819547097184,4.56199285656986e-05,9.2818179806132e-06,1.76103179194871e-05,1.40804841550182e-05,8.82966359336103e-06,1.35657339716654e-05,4.25076639435895e-06,9.85633890851274e-06
"TACR2",6.07597665256618e-06,4.88163470748381e-06,4.26581033442067e-06,1.96755377563551e-06,8.10130220342157e-06,1.11580221885344e-05,2.84387355628045e-06,4.91888443908878e-07,4.05065110171079e-07,6.97376386783402e-07,0,3.44321910736215e-06,4.86078132205294e-06,3.48688193391701e-06,1.4693346707449e-05,1.47566533172663e-06,2.83545577119755e-06,1.25527749621012e-05,4.73978926046741e-07,3.68916332931658e-05
